ID 	MSL	Sscore_2017	Sscore_2014	30	60	100	150	200	250	300	biome	feature	material	env_package	location	latitude	longitude	depth
4546281.3	30	13.611	13.294	13.611	16.596	15.277	15.546	15.531	15.675	15.573	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546280.3	30	13.611	13.294	13.611	16.596	15.277	15.546	15.531	15.675	15.573	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4494863.3	32	13.611	13.666	13.611	16.596	15.279	15.548	15.533	15.677	15.575	aquatic biome	wastewater treatment plant	activated sludge	wastewater|sludge	Xiangcheng Henan province	33.44	114.9	0
4450123.3	120	13.599	14.654	11.861	14.815	13.599	13.874	13.928	14.07	13.975	Tundra biome	peat soil	peat soil	soil	Ny Ãlesund, Svalbard	80.5925	13.61018333	0
4510162.3	32	13.571	13.575	13.571	16.687	15.419	15.698	15.74	15.884	15.782	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.742303	-88.362169	0
4448052.3	109	13.57	14.648	11.832	14.786	13.57	13.848	13.9	14.042	13.947	aquatic biome	cave	water	microbial mat|biofilm	south australia	-31.65418053	128.7749939	0
4478242.3	116	13.569	13.659	12.176	14.955	13.569	13.785	13.78	13.921	13.833	aquatic habitat	aquatic habitat	aquatic habitat	water	Ocean Drilling Program Leg 201, Site 1229	-10.9762017	-77.95765	1 ; Meter
4502934.3	31	13.562	13.477	13.562	16.682	15.412	15.691	15.733	15.877	15.775	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5976167	-89.7643167	0
4539523.3	29	13.562	13.477	13.562	16.682	15.414	15.693	15.735	15.879	15.777	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4502925.3	31	13.562	13.477	13.562	16.682	15.412	15.691	15.733	15.877	15.775	Prairie Division (250)	field	arable soil	plant-associated	Mansfield, IL	40.21975	-88.4673667	0
4546373.3	29	13.562	13.355	13.562	16.682	15.412	15.691	15.733	15.877	15.775	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	4.5580384	106.6420599	0
4531922.3	32	13.562	13.355	13.562	16.682	15.412	15.691	15.733	15.877	15.775	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4502932.3	31	13.562	13.575	13.562	16.682	15.412	15.691	15.733	15.877	15.775	Prairie Division (250)	field	arable soil	plant-associated	Wrights IL	39.3784833	-90.3239167	0
4494888.3	32	13.562	13.575	13.562	16.682	15.412	15.691	15.733	15.877	15.775	aquatic biome	wastewater treatment plant	activated sludge	wastewater|sludge	Xiangcheng Henan province	33.44	114.9	0
4441596.3	238	13.552	14.419	11.626	14.607	13.261	13.475	13.427	13.552	13.443	marine habitat	marine habitat	marine habitat	water	Galapagos Islands - North James Bay, Santigo Island	0.2	-90.8353	2.1
4441600.3	235	13.552	13.986	11.626	14.607	13.261	13.475	13.427	13.552	13.443	marine habitat	marine habitat	marine habitat	water	Galapagos Islands - North Seamore Island	-0.3831	-90.2797	2.1
4539516.3	29	13.551	13.477	13.551	16.683	15.5	15.783	15.822	15.966	15.864	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4531924.3	32	13.551	13.478	13.551	16.742	15.559	15.841	15.88	16.024	15.922	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4510174.3	32	13.533	13.471	13.533	16.653	15.383	15.665	15.705	15.849	15.747	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.51414444	-88.60056944	0
4510172.3	32	13.533	13.471	13.533	16.653	15.383	15.665	15.705	15.849	15.747	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.41556667	-88.704275	0
4517064.3	29	13.515	13.446	13.515	16.624	15.386	15.668	15.707	15.857	15.755	air	air	air	air	Beijing	40.0047	116.3261	0
4516952.3	29	13.515	13.446	13.515	16.624	15.388	15.67	15.709	15.859	15.757	air	air	air	air	Beijing	40.0047	116.3261	0
4516911.3	29	13.515	13.477	13.515	16.624	15.388	15.67	15.709	15.859	15.757	air	air	air	air	Beijing	40.0047	116.3261	0
4516910.3	29	13.515	13.477	13.515	16.624	15.388	15.67	15.709	15.859	15.757	air	air	air	air	Beijing	40.0047	116.3261	0
4516651.3	28	13.515	13.568	13.515	16.624	15.386	15.668	15.707	15.857	15.755	air	air	air	air	Beijing	40.0047	116.3261	0
4510163.3	32	13.515	13.477	13.515	16.624	15.388	15.67	15.709	15.859	15.757	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.731703	-88.358731	0
4531897.3	32	13.515	13.446	13.515	16.624	15.386	15.668	15.707	15.857	15.755	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4502935.3	31	13.506	13.568	13.506	16.619	15.381	15.663	15.702	15.852	15.75	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5997167	-89.7609333	0
4502543.3	31	13.506	13.568	13.506	16.619	15.381	15.663	15.702	15.852	15.75	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5997833	-89.7643667	0
4502542.3	32	13.506	13.568	13.506	16.619	15.381	15.663	15.702	15.852	15.75	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5997833	-89.7643667	0
4502541.3	32	13.506	13.568	13.506	16.619	15.381	15.663	15.702	15.852	15.75	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5997833	-89.7643667	0
4516594.3	28	13.506	13.568	13.506	16.619	15.383	15.665	15.704	15.854	15.752	air	air	air	air	Beijing	40.0047	116.3261	0
4516403.3	29	13.506	13.446	13.506	16.619	15.383	15.665	15.704	15.854	15.752	air	air	air	air	Beijing	40.0047	116.3261	0
4516402.3	29	13.506	13.568	13.506	16.619	15.383	15.665	15.704	15.854	15.752	air	air	air	air	Beijing	40.0047	116.3261	0
4502929.3	31	13.506	13.568	13.506	16.619	15.381	15.663	15.702	15.852	15.75	Prairie Division (250)	field	arable soil	plant-associated	Coulterville, IL	38.1986167	-89.6272	0
4502923.3	31	13.506	13.568	13.506	16.619	15.383	15.665	15.704	15.854	15.752	Prairie Division (250)	field	arable soil	plant-associated	Coulterville, IL	38.198	-89.6276	0
4510166.3	32	13.506	13.477	13.506	16.619	15.383	15.665	15.704	15.854	15.752	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.745108	-88.359144	0
4539521.3	29	13.506	13.355	13.506	16.56	15.322	15.605	15.644	15.794	15.692	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539520.3	29	13.506	13.477	13.506	16.56	15.322	15.605	15.644	15.794	15.692	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539519.3	29	13.506	13.477	13.506	16.56	15.322	15.605	15.644	15.794	15.692	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4502926.3	31	13.506	13.568	13.506	16.619	15.383	15.665	15.704	15.854	15.752	Prairie Division (250)	field	arable soil	plant-associated	Mansfield, IL	40.2212833	-88.4665333	0
4522552.3	32	13.506	13.568	13.506	16.619	15.381	15.663	15.702	15.852	15.75	aquatic biome	microbial feature	sludge	wastewater|sludge	shenzhen xili	22	114	0
4521534.3	32	13.506	13.568	13.506	16.619	15.381	15.663	15.702	15.852	15.75	aquatic biome	microbial feature	sludge	wastewater|sludge	shenzhen xili	22	114	0
4546370.3	30	13.506	13.477	13.506	16.465	15.13	15.396	15.384	15.528	15.426	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546367.3	30	13.506	13.355	13.506	16.619	15.381	15.663	15.702	15.852	15.75	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545449.3	30	13.506	13.477	13.506	16.619	15.381	15.663	15.702	15.852	15.75	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545191.3	30	13.506	13.568	13.506	16.619	15.381	15.663	15.702	15.852	15.75	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4502933.3	31	13.506	13.477	13.506	16.619	15.381	15.663	15.702	15.852	15.75	Prairie Division (250)	field	arable soil	plant-associated	Wrights IL	39.3788	-90.3226167	0
4510335.3	139	13.495	14.235	11.776	14.51	13.229	13.495	13.493	13.635	13.54	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-10.97620167	-77.95765	30
4546371.3	30	13.495	13.265	13.495	16.525	15.277	15.546	15.531	15.675	15.573	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	2.5580384	104.6420599	0
4545019.3	29	13.495	13.265	13.495	16.525	15.277	15.546	15.531	15.675	15.573	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	9.5580384	111.6420599	0
4545017.3	29	13.495	13.387	13.495	16.525	15.277	15.546	15.531	15.675	15.573	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	7.5580384	109.6420599	0
4494609.3	137	13.479	14.071	11.562	14.582	13.305	13.479	13.441	13.551	13.452	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	150
4510169.3	32	13.477	13.471	13.477	16.59	15.352	15.637	15.674	15.824	15.722	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.704972	-88.492633	0
4516459.3	29	13.459	13.568	13.459	16.407	15.104	15.373	15.358	15.508	15.406	air	air	air	air	Beijing	40.0047	116.3261	0
4548349.3	32	13.455	13.363	13.455	16.616	15.419	15.698	15.74	15.884	15.782	marine biome	tidal pool	sediment	microbial mat|biofilm	Schiermonnikoog	53.4785962	6.1560311	0
4516802.3	29	13.45	13.568	13.45	16.402	15.099	15.368	15.353	15.503	15.401	air	air	air	air	Beijing	40.0047	116.3261	0
4516455.3	29	13.45	13.568	13.45	16.402	15.099	15.368	15.353	15.503	15.401	air	air	air	air	Beijing	40.0047	116.3261	0
4516366.3	28	13.45	13.294	13.45	16.402	15.099	15.368	15.353	15.503	15.401	air	air	air	air	Beijing	40.0047	116.3261	0
4546374.3	30	13.45	13.446	13.45	16.402	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	5.5580384	107.6420599	0
4546293.3	30	13.45	13.294	13.45	16.402	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	12.5580384	114.6420599	0
4546292.3	30	13.45	13.568	13.45	16.402	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	11.5580384	113.6420599	0
4546285.3	30	13.45	13.294	13.45	16.402	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	4.5580384	106.6420599	0
4546284.3	30	13.45	13.568	13.45	16.402	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	3.5580384	105.6420599	0
4546282.3	30	13.45	13.294	13.45	16.402	15.101	15.37	15.355	15.505	15.403	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546279.3	30	13.45	13.294	13.45	16.402	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545189.3	30	13.45	13.355	13.45	16.402	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4494623.3	31	13.446	13.387	13.446	16.611	15.412	15.691	15.733	15.877	15.775	activated sludge	lake	water	wastewater|sludge	Jiangsu	32.05	118.72	0
4494621.3	32	13.446	13.363	13.446	16.611	15.412	15.691	15.733	15.877	15.775	activated sludge	lake	water	wastewater|sludge	Jiangsu	32.05	118.72	0
4546375.3	30	13.446	13.454	13.446	16.459	15.224	15.494	15.478	15.622	15.52	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	6.5580384	108.6420599	0
4545014.3	30	13.446	13.363	13.446	16.611	15.412	15.691	15.733	15.877	15.775	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	4.5580384	106.6420599	0
4531568.3	32	13.446	13.265	13.446	16.611	15.412	15.691	15.733	15.877	15.775	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4494854.3	32	13.446	13.485	13.446	16.611	15.412	15.691	15.733	15.877	15.775	aquatic biome	wastewater treatment plant	activated sludge	wastewater|sludge	Zhecheng Henan province	34.08	115.29	0
4516291.3	117	13.439	14.124	11.787	14.801	13.439	13.653	13.605	13.724	13.615	mediterranean sea biome	lagoon	hypersaline water	water	Murcia	37.72955	-0.7741	0
4477755.3	141	13.424	14.528	11.417	14.08	13.182	13.424	13.439	13.465	13.333	Tropical and subtropical moist broadleaf forest biome	agricultural soil	rhizosphere	soil	Amazonia	-11.6832502	-55.8357663	0
4545681.3	30	13.421	13.44	13.421	16.373	15.07	15.342	15.325	15.475	15.373	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545675.3	30	13.421	13.44	13.421	16.373	15.07	15.342	15.325	15.475	15.373	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531898.3	32	13.421	13.288	13.421	16.373	15.07	15.342	15.325	15.475	15.373	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4502540.3	31	13.41	13.477	13.41	16.493	15.239	15.518	15.56	15.71	15.608	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.59845	-89.7643667	0
4510167.3	32	13.41	13.477	13.41	16.493	15.241	15.52	15.562	15.712	15.61	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.742525	-88.3705	0
4510164.3	32	13.41	13.477	13.41	16.493	15.241	15.52	15.562	15.712	15.61	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.704972	-88.370508	0
4502539.3	32	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.59845	-89.7643667	0
4510173.3	31	13.401	13.477	13.401	16.488	15.236	15.515	15.557	15.707	15.605	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.575208	-88.537842	0
4510171.3	32	13.401	13.355	13.401	16.488	15.234	15.513	15.555	15.705	15.603	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.639058	-88.471317	0
4510165.3	32	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.740483	88.368058	0
4539594.3	31	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539593.3	30	13.401	13.456	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539583.3	28	13.401	13.477	13.401	16.429	15.175	15.455	15.497	15.647	15.545	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539579.3	28	13.401	13.477	13.401	16.429	15.175	15.455	15.497	15.647	15.545	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539577.3	30	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539576.3	30	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539575.3	30	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539574.3	30	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539573.3	30	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539572.3	30	13.401	13.568	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539571.3	30	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539527.3	29	13.401	13.477	13.401	16.429	15.175	15.455	15.497	15.647	15.545	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539524.3	29	13.401	13.477	13.401	16.429	15.175	15.455	15.497	15.647	15.545	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539522.3	29	13.401	13.477	13.401	16.429	15.175	15.455	15.497	15.647	15.545	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539518.3	29	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539517.3	29	13.401	13.477	13.401	16.429	15.175	15.455	15.497	15.647	15.545	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4531895.3	32	13.401	13.355	13.401	16.488	15.236	15.515	15.557	15.707	15.605	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4502928.3	31	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	Prairie Division (250)	field	arable soil	plant-associated	Urbana, IL	40.0776833	-88.2157167	0
4502927.3	31	13.401	13.477	13.401	16.488	15.236	15.515	15.557	15.707	15.605	Prairie Division (250)	field	arable soil	plant-associated	Urbana, IL	40.0776667	-88.2178667	0
4502931.3	31	13.401	13.477	13.401	16.488	15.234	15.513	15.555	15.705	15.603	Prairie Division (250)	field	arable soil	plant-associated	Wrights IL	39.3756667	-90.3237167	0
4479311.3	141	13.392	13.945	11.295	14.345	13.099	13.392	13.416	13.531	13.432	Tropical and subtropical moist broadleaf forest biome	agricultural soil	rhizosphere	soil	Amazonia	-11.7412664	-56.2533385	0
4539526.3	29	13.39	13.477	13.39	16.548	15.381	15.663	15.702	15.852	15.75	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4546369.3	30	13.39	13.265	13.39	16.548	15.381	15.663	15.702	15.852	15.75	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545018.3	29	13.39	13.363	13.39	16.394	15.13	15.396	15.384	15.528	15.426	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	8.5580384	110.6420599	0
4545016.3	30	13.39	13.356	13.39	16.548	15.381	15.663	15.702	15.852	15.75	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	6.5580384	108.6420599	0
4545013.3	30	13.39	13.363	13.39	16.394	15.13	15.396	15.384	15.528	15.426	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	3.5580384	105.6420599	0
4531601.3	32	13.39	13.355	13.39	16.548	15.381	15.663	15.702	15.852	15.75	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4453257.3	121	13.387	14.268	11.478	14.63	13.387	13.678	13.702	13.817	13.718	Temperate grasslands	prairie	soil	soil	Rothamsted	51.481481	0.222231	0
4516289.3	116	13.38	14.121	11.663	14.286	13.38	13.609	13.656	13.731	13.596	aquatic biome	freshwater habitat	eutrophic water	water	Valencia	39.3037632	-0.3226403	0
4510175.3	32	13.372	13.471	13.372	16.459	15.205	15.487	15.527	15.677	15.575	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.345175	-88.778517	0
4539592.3	32	13.372	13.471	13.372	16.459	15.205	15.487	15.527	15.677	15.575	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539582.3	28	13.372	13.349	13.372	16.4	15.146	15.429	15.469	15.619	15.517	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539581.3	28	13.372	13.471	13.372	16.4	15.146	15.429	15.469	15.619	15.517	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4545677.3	30	13.372	13.419	13.372	16.307	15.017	15.29	15.272	15.422	15.32	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531604.3	32	13.372	13.419	13.372	16.307	15.017	15.29	15.272	15.422	15.32	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4441658.3	231	13.371	14.326	11.647	14.372	13.066	13.292	13.258	13.371	13.279	marine habitat	marine habitat	marine habitat	water	Delaware Bay, NJ	39.4178	-75.5142	1
4531586.3	32	13.361	13.259	13.361	16.519	15.352	15.637	15.674	15.824	15.722	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545020.3	30	13.345	13.355	13.345	16.271	14.952	15.218	15.206	15.356	15.254	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	10.5580384	112.6420599	0
4545446.3	29	13.334	13.265	13.334	16.331	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545192.3	30	13.334	13.387	13.334	16.331	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544304.3	30	13.334	13.356	13.334	16.331	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544296.3	30	13.334	13.387	13.334	16.331	15.099	15.368	15.353	15.503	15.401	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4478940.3	141	13.325	13.911	11.295	14.263	13.047	13.325	13.377	13.519	13.424	Tropical and subtropical moist broadleaf forest biome	agricultural soil	bulk soil	soil	Amazonia	-11.7412664	-56.2533385	0
4539580.3	28	13.323	13.349	13.323	16.393	15.152	15.435	15.474	15.624	15.522	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4477874.3	32	13.316	13.349	13.316	16.183	14.864	15.134	15.12	15.27	15.168	Tundra biome	slope	bulk soil	soil	Toolik Lake LTER, Alaska, USA	68.633	-149.583	0
4443717.3	76	13.302	14.73	10.996	13.302	12.415	12.591	12.555	12.586	12.461	marine habitat	marine habitat	marine habitat	water	0	0	0	0
4467420.3	31	13.285	13.355	13.285	16.417	15.234	15.513	15.555	15.705	15.603	aquatic biome	wastewater treatment plant	waste water	wastewater|sludge	Aerobic activated sludge DNA from Stanley wastewater treatment plant of Hong Kong	22.21	114.22	0
4539525.3	29	13.285	13.477	13.285	16.417	15.234	15.513	15.555	15.705	15.603	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539515.3	29	13.285	13.355	13.285	16.358	15.175	15.455	15.497	15.647	15.545	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539514.3	29	13.285	13.355	13.285	16.358	15.177	15.457	15.499	15.649	15.547	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4545448.3	30	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545190.3	30	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544306.3	30	13.285	13.387	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544303.3	29	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544302.3	29	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544301.3	29	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544300.3	29	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544298.3	30	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544295.3	30	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544294.3	30	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544293.3	30	13.285	13.265	13.285	16.417	15.234	15.513	15.555	15.705	15.603	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
