ID 	MSL	SS	SS_pos 	SS_2014	biome	feature	material	env_package	location	latitude	longitude	depth
4440090.3	33	0.549	5.046	6.408	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4446411.3	98	0.541	5.974	7.135	estuarine biome	marine pelagic feature	saline water	water	Coorong Lagoon	36.166	139.651	0
4440424.3	33	0.495	0.821	0.805	freshwater	freshwater	freshwater	water	Tilapia Channel (FW1) at Kent SeaTech, Salton Sea, CA	33.537594	-116.097751	0
4454700.3	135	0.45	4.281	4.904	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.864633	-43.160464	1
4461451.3	79	0.431	6.167	8.46	marine sponge reef biome	organism-associated habitat	organic material	host-associated	Jọo fernandinho beach, b̼zios peninsula, Rio de Janeiro state	-22.738705	-41.874604	4
4441572.3	149	0.414	1.632	2.196	marine habitat	marine habitat	marine habitat	water	Sargasso Sea	31.175	-64.324	5
4443747.3	201	0.378	1.703	2.287	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	microbial mat|biofilm	Yellowstone Natl Park Hot Springs, Moran, WY	44.376	-110.69	0.001
4440036.3	35	0.377	3.044	3.934	marine habitat	marine habitat	marine habitat	water	Kingman Atoll	6.3856	-162.334722	~10
4440374.3	33	0.35	3.495	3.964	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	157.7878	0
4441127.3	249	0.35	1.882	2.618	marine habitat	marine habitat	marine habitat	water	Tropical South Pacific	-7.1075	-116.119	1.7
4441583.3	155	0.347	2.792	3.724	marine habitat	marine habitat	marine habitat	water	Newport Harbor, RI	41.4858	-71.3511	1
4498776.3	28	0.317	0.331	0.563	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4497985.3	35	0.317	0.331	0.563	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4441132.3	239	0.305	0.498	0.886	marine habitat	marine habitat	marine habitat	water	Chesapeake Bay, MD	38.133	-76.383	2.07
4529512.3	179	0.297	1.594	2.356	haline habitat	lake	water	water	Sea Lake, VIC	-35.4833	142.8333	0
4440376.3	32	0.285	1.354	2.168	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4443776.3	75	0.284	0.467	0.605	ocean biome	marine habitat	anoxic water	water	Iquique	20.104183	70.803417	55
4440433.3	33	0.283	4.243	4.526	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4440327.3	33	0.261	0.668	0.663	extreme habitat ; hypersaline	extreme habitat ; hypersaline	extreme habitat ; hypersaline	water	Salton Sea, California	33.4167	-115.9167	14
4497982.3	32	0.248	4.291	5.506	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4440431.3	33	0.247	0.591	0.617	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4440432.3	33	0.225	0.686	0.824	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4440038.3	35	0.218	5.22	7.523	marine habitat	marine habitat	marine habitat	water	Christmas (Kiritimati) Atoll	1.99231667	-157.4840667	~10
4489635.3	23	0.213	0.298	0.322	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4498769.3	28	0.212	4.363	5.949	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4443316.3	75	0.205	3.833	4.226	ocean biome	marine habitat	anoxic water	water	Iquique	20.10665	70.407383	10
4440375.3	34	0.199	1.528	1.513	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4500753.3	32	0.191	5.092	4.915	WWF biome	cliff	soil	soil	0	0	0	0
4500754.3	32	0.189	4.972	6.007	WWF biome	cliff	soil	air	0	0	0	0
4440373.3	34	0.177	0.647	1.089	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4442145.3	75	0.171	0.828	1.099	marine habitat	marine habitat	marine habitat	water	Iquique, Chile	-20.104	-70.404	200
4441136.3	249	0.169	3.193	4.057	marine habitat	marine habitat	marine habitat	water	Tropical South Pacific	-3.3433	-101.37389	2
4440325.3	32	0.128	0.355	0.985	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4442498.3	206	0.123	5.474	6.932	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	130
4440320.3	34	0.1	1.157	1.534	marine habitat	marine habitat	marine habitat	microbial mat|biofilm	Pozas Azules II	26.872	-102.0773	0
4440102.3	34	0.095	0.716	1.217	marine habitat	marine habitat	marine habitat	water	Tampa Bay, CA	37.6299	-122.0757	0
4440328.3	33	0.076	0.33	0.299	extreme habitat ; hypersaline	extreme habitat ; hypersaline	extreme habitat ; hypersaline	water	Salton Sea, California	33.4167	-115.9167	14
4489655.3	23	0.067	5.096	6.569	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	subterrestrial habitat	soil	soil	Boston, MA, USA	42.3	-71.1	0
4440372.3	35	0.067	0.35	0.379	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4454697.3	139	0.042	0.085	0.386	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.830467	-43.246569	1
4440428.3	32	0.04	1.453	1.986	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4443745.3	229	0.029	0.318	0.613	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	microbial mat|biofilm	Yellowstone Natl Park Hot Springs, Moran, WY	44.376	-110.69	0.001
4489633.3	23	0.001	0.001	0.009	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4498774.3	26	0.001	0.001	0.009	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4497983.3	36	0.001	0.001	0.009	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498777.3	28	-0.017	0.076	0.122	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4497986.3	35	-0.017	0.076	0.122	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4441581.3	151	-0.021	1.113	1.211	marine habitat	marine habitat	marine habitat	water	Bedford Basin, Nova Scotia	44.69	63.637	1
4441625.3	33	-0.023	4.656	5.867	marine habitat	marine habitat	marine habitat	water	Eastern Gulf of Mexico	25.895	-85.18	Mar-90
4440304.3	33	-0.023	4.656	5.867	marine habitat	marine habitat	marine habitat	water	Gulf of Mexico	0	0	western GOM = surface to 164, Eastern GOM =3 to 90, Northeastern GOM = 1 to 120,  Texas Coast = 1 to 120
4441629.3	33	-0.023	4.656	5.867	marine habitat	marine habitat	marine habitat	water	Northeastern Gulf of Mexico	28.258	87.6733	1-120 m
4441625.4	33	-0.023	4.656	5.867	marine habitat	marine habitat	marine habitat	water	Northeastern Gulf of Mexico	28.258	-87.6733	1-120 m
4441628.3	33	-0.023	4.656	5.867	marine habitat	marine habitat	marine habitat	water	Texas Coast, Gulf of Mexico	0	0	surface - 5
4441626.3	33	-0.023	4.656	5.867	marine habitat	marine habitat	marine habitat	water	Texas Coast, Gulf of Mexico	0	0	surface - 5
4441627.3	33	-0.023	4.656	5.867	marine habitat	marine habitat	marine habitat	water	Western Gulf of Mexico	26.205	-93.94167	0-164
4440321.3	34	-0.026	0.253	1.083	marine habitat	marine habitat	marine habitat	microbial mat|biofilm	Rio Mesquites	26.9125	-102.115	0
4443777.3	77	-0.026	0.483	0.867	ocean biome	marine habitat	anoxic water	water	Iquique	20.116183	70.793567	90
4442450.3	198	-0.036	0.1	0.529	marine habitat	marine habitat	marine habitat	water	Chesapeake Bay	38.5667	-76.433	surface
4441586.3	148	-0.066	1.356	2.164	marine habitat	marine habitat	marine habitat	water	Caribbean Sea, Off Key West, FL	24.4883	-83.07	1.7
4440414.3	33	-0.068	0.232	0.241	freshwater	freshwater	freshwater	water	prebead pond at Kent SeaTech, Salton Sea, CA	33.537594	-116.097751	0
4440426.3	33	-0.069	2.63	2.703	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4494598.3	120	-0.071	5.026	4.912	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	20
4440412.3	33	-0.076	0.455	0.409	freshwater	freshwater	freshwater	water	Tilapia Channel (FW1) at Kent SeaTech, Salton Sea, CA	33.537594	-116.097751	0
4454703.3	137	-0.079	3.954	4.68	ocean biome	ocean	coastal water	water	Rio de Janeiro	-22.923242	-43.145186	1
4440370.3	33	-0.112	1.127	0.934	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4454704.3	133	-0.125	1.057	1.367	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.830467	-43.246569	1
4489637.3	23	-0.144	0.001	0.009	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4497979.3	30	-0.153	3.368	4.31	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4454505.3	135	-0.163	5.565	6.646	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.864633	-43.160464	1
4489636.3	23	-0.175	0.126	0.169	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4498775.3	27	-0.183	0.057	0.07	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4454689.3	136	-0.188	2.61	2.889	ocean biome	ocean	coastal water	water	Rio de Janeiro	-22.923242	-43.145186	1
4441584.3	151	-0.196	1.91	2.867	marine habitat	marine habitat	marine habitat	water	Chesapeake Bay, MD	38.9469	-76.4172	13.2 m
4454698.3	140	-0.198	0.913	1.268	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.864633	-43.160464	1
4441623.3	33	-0.207	3.932	4.722	marine habitat	marine habitat	marine habitat	water	Bay of British Columbia	49.705	124.351667	0 - 245
4440305.3	33	-0.207	3.932	4.722	marine habitat	marine habitat	marine habitat	water	Strait of Georgia and adjacent inlets, Barclay Sound	0	0	surface to 245
4454693.3	138	-0.209	4.517	5.751	ocean biome	ocean	coastal water	water	Rio de Janeiro	-22.923242	-43.145186	1
4440282.3	32	-0.222	3.392	4.618	mine drainage	mine drainage	mine drainage	sediment	Soudan Underground Mine, on the south shore of Lake Vermilion, MN	47.819307	-92.242595	714
4440380.3	35	-0.236	0.059	0.136	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4440420.3	33	-0.236	3.464	4.712	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4497984.3	36	-0.237	0.057	0.07	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4440427.3	32	-0.239	0.224	0.177	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4440061.3	33	-0.246	0.595	1.169	marine habitat	marine habitat	marine habitat	water	Highborne Cay Island	24.7257	-76.8188	0
4440379.3	35	-0.247	0.234	0.326	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4443719.3	31	-0.253	3.643	4.989	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4440144.4	33	-0.261	0.35	0.538	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4489667.3	23	-0.266	2.721	3.045	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4442219.3	78	-0.275	0.987	1.513	marine habitat	marine habitat	marine habitat	water	Iquique, Chile	-20.104	-70.404	90
4441576.3	161	-0.302	1.528	2.495	marine habitat	marine habitat	marine habitat	water	Sargasso Sea	32.1667	-64.5	5
4440360.3	32	-0.309	3.351	4.463	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4440381.3	35	-0.317	0.325	0.509	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4443685.3	195	-0.321	2.379	2.813	marine habitat	marine habitat	marine habitat	water	Organic Lake	-68.43278	78.29972	0.15 ; Meter
4440371.3	33	-0.325	0.592	0.844	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4498770.3	27	-0.328	2.862	4.136	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4440419.3	34	-0.357	2.465	3.445	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4440323.3	33	-0.393	0.014	0.105	marine habitat	marine habitat	marine habitat	water	Highborne Cay Island	24.7257	-76.8188	0
4557977.3	116	-0.409	5.009	7.472	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4489632.3	23	-0.417	0	0.033	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4464108.3	192	-0.417	4.217	5.032	freshwater biome	Wastewater treatment plant	Activated sludge	wastewater|sludge	Visp	46.30044	7.8594	0.5
4453379.3	128	-0.454	5.2	5.946	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.864633	-43.160464	1
4440417.3	33	-0.458	0.14	0.324	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4441580.3	159	-0.463	1.022	1.178	marine habitat	marine habitat	marine habitat	water	Browns Bank, Gulf of Maine	42.85278	-66.2172	1
4440436.3	33	-0.479	1.002	1.905	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4440422.3	33	-0.483	4.197	4.844	freshwater	freshwater	freshwater	water	Tilapia Channel (FW1) at Kent SeaTech, Salton Sea, CA	33.537594	-116.097751	0
4440377.3	34	-0.532	0.47	0.516	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Hawaii Institute of Marine Biology	21.434	-157.7878	0
4443753.3	142	-0.534	1.515	1.916	waste water	waste water	waste water	water	0	1.332	103.756	0 ; Meter
4454687.3	139	-0.541	3.09	4.098	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.864633	-43.160464	1
4454702.3	138	-0.547	0.633	1.362	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.864633	-43.160464	1
4441578.3	189	-0.549	2.726	3.159	marine habitat	marine habitat	marine habitat	water	Sargasso Sea	32.1667	-64.5	5
4445106.3	98	-0.566	4.994	6.609	cultured habitat	cultured habitat	cultured habitat	miscellaneous	Hunting Valley, OH	41.5	-81.42	0
4441124.3	239	-0.575	1.49	2.341	marine habitat	marine habitat	marine habitat	water	Tropical South Pacific	-2.58194	-97.85139	1.8
4454686.3	138	-0.636	4.38	5.492	ocean biome	ocean	coastal water	water	Rio de Janeiro	-22.923242	-43.145186	1
4440280.3	34	-0.642	0.929	1.875	marine habitat	marine habitat	marine habitat	water	Fanning (Tabuaeran) Atoll	3.82595	-159.3495667	~10
4454691.3	137	-0.665	2.084	2.813	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.864633	-43.160464	1
4442582.3	213	-0.689	4.732	6.232	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	10
4441051.3	213	-0.689	4.732	6.232	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	10
4445755.3	88	-0.697	0.698	1.077	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Nelly Bay Magnetic Island	-19.1	146.5	1-3 ; Meter
4454688.3	134	-0.765	1.838	2.499	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.830467	-43.246569	1
4440319.3	33	-0.771	2.328	3.411	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	Bocas del Toro	9.331	-82.249	0
4441129.3	226	-0.779	1.891	2.709	marine habitat	marine habitat	marine habitat	water	Tropical South Pacific - 600 miles from F. Polynesia	-8.415	-124.2397	2
4441128.3	244	-0.787	3.007	3.401	marine habitat	marine habitat	marine habitat	water	Tropical South Pacific	-7.6611	-120.402	1.9
4454696.3	137	-0.819	1.096	1.832	ocean biome	ocean	coastal water	water	Rio de Janeiro	-22.923242	-43.145186	1
4441660.3	151	-0.82	2.66	3.062	marine habitat	marine habitat	marine habitat	water	Caribbean Sea, Gulf of Mexico	24.1747	-84.344	2 m
4443724.3	32	-0.848	2.707	3.463	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4441131.3	249	-0.867	0.564	1.286	marine habitat	marine habitat	marine habitat	water	Tropical South Pacific - 300 miles from F. Polynesia	-9.5711	-131.49167	1.9
4454695.3	138	-0.874	3.212	4.195	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.864633	-43.160464	1
4443755.3	148	-0.88	0.804	1.378	waste water	waste water	waste water	water	0	1.332	103.756	0 ; Meter
4445756.3	84	-0.891	1.79	2.322	organism-associated habitat	organism-associated habitat	organism-associated habitat	host-associated	Nelly Bay Magnetic Island	-19.5	-146.5	1-3 ; Meter
4441126.3	237	-0.897	1.435	2.405	marine habitat	marine habitat	marine habitat	water	Tropical South Pacific	-5.93	-108.68694	2
4503511.3	30	-0.925	2.074	2.667	mediterranean sea biome	marine bulk water	coastal water	water	Sabine Island east dock, Pensacola Beach, FL	30.333	-87.137	0
4454503.3	130	-0.951	4.334	4.939	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.830467	-43.246569	1
4443708.3	73	-0.985	0.465	1.877	marine habitat	marine habitat	marine habitat	water	coastal waters of a fjord close to Bergen, Norway	60.27	5.22	0
4440363.3	32	-0.997	2.377	2.796	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4494602.3	120	-1.024	2.517	3.244	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	80
4454692.3	133	-1.029	0.326	0.569	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.830467	-43.246569	1
4440421.3	33	-1.067	0.542	0.517	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4503529.3	30	-1.088	0.487	0.769	mediterranean sea biome	marine bulk water	coastal water	water	Sabine Island east dock, Pensacola Beach, FL	30.333	-87.137	0
4440145.4	33	-1.091	1.343	1.866	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4441577.3	171	-1.102	1.201	1.917	marine habitat	marine habitat	marine habitat	water	Sargasso Sea	32.1667	-64.5	5
4511064.3	32	-1.109	0.808	1.378	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4440439.3	33	-1.196	0.8	1.173	freshwater	freshwater	freshwater	water	Tilapia Channel (FW1) at Kent SeaTech, Salton Sea, CA	33.537594	-116.097751	0
4518021.3	54	-1.215	2.728	4.331	terrestrial biome	park	soil	soil	Adelaide	-35.021317	138.515922	0
4440279.3	34	-1.317	0.83	1.66	marine habitat	marine habitat	marine habitat	water	Fanning (Tabuaeran) Atoll	3.82595	-159.3495667	~10
4440365.3	32	-1.371	1.064	1.311	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4500755.3	32	-1.411	3.286	4.856	WWF biome	rock	rock	air	0	0	0	0
4489643.3	23	-1.455	0.523	1.341	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	subterrestrial habitat	soil	soil	Boston, MA, USA	42.3	-71.1	0
4443709.3	75	-1.46	1.989	2.96	marine habitat	marine habitat	marine habitat	water	coastal waters of a fjord close to Bergen, Norway	60.27	5.22	0
4441587.3	152	-1.489	2.631	3.507	marine habitat	marine habitat	marine habitat	water	Yucatan Channel	20.5225	-85.4136	2
4443754.3	128	-1.504	0.951	1.837	waste water	waste water	waste water	water	0	1.332	103.756	0 ; Meter
4474000.3	348	-1.529	0.458	1.17	freshwater biome	Wastewater treatment plant	Activated sludge	wastewater|sludge	Morges	46.5166	6.51014	0.5
4441130.3	239	-1.602	2.068	2.716	marine habitat	marine habitat	marine habitat	water	Tropical South Pacific - 400 miles from F. Polynesia	-9.0175	-127.767	1.7
4443721.3	31	-1.623	0.909	0.838	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4441575.3	137	-1.68	2.343	3.094	marine habitat	marine habitat	marine habitat	water	Sargasso Sea	31.175	-64.324	5
4465825.3	205	-1.703	4.252	5.475	air	air	air	air	Indoor Shopping Center	1.288725	103.8617	0 ; Meter
4454694.3	137	-1.719	0.742	1.396	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.830467	-43.246569	1
4498771.3	26	-1.721	1.025	2.284	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4489654.3	23	-1.746	1.914	4.419	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	subterrestrial habitat	soil	soil	Boston, MA, USA	42.3	-71.1	0
4440411.3	33	-1.759	1.877	2.664	freshwater	freshwater	freshwater	water	prebead pond at Kent SeaTech, Salton Sea, CA	33.537594	-116.097751	0
4497980.3	29	-1.815	1.293	2.516	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4489649.3	23	-2.116	1.513	2.52	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	subterrestrial habitat	soil	soil	Boston, MA, USA	42.3	-71.1	0
4448226.3	63	-2.208	2.929	4.191	marine habitat	marine habitat	marine habitat	water	Mariana Trough	12.997778	143.616667	2850 ; Meter
4443698.3	67	-2.227	2.818	3.563	marine habitat	marine habitat	marine habitat	water	Pacific North Equatorial	5.0833	-161.967	5 ; Meter
4441571.3	163	-2.289	2.068	2.998	marine habitat	marine habitat	marine habitat	water	Sargasso Sea	31.175	-64.324	5
4511045.3	32	-2.295	2.675	3.707	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4441659.3	149	-2.357	1.517	2.156	marine habitat	marine habitat	marine habitat	water	North American East Coast, South of Charleston, SC	32.5069	-79.2639	1
4441588.3	146	-2.367	0.269	0.487	marine habitat	marine habitat	marine habitat	water	Caribbean Sea, Rosario Bank	18.0367	-83.785	1.7
4441592.3	153	-2.584	1.286	1.897	marine habitat	marine habitat	marine habitat	water	Eastern Tropical Pacific, 250 miles from Panama City	6.4927	-82.90389	2
4489656.3	23	-2.649	1.804	4.551	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	subterrestrial habitat	soil	soil	Boston, MA, USA	42.3	-71.1	0

