ID 	Public/private	SS	SS_pos 	SS_2014_pos	SS_2014_up	biome	feature	material	env_package	location	latitude	longitude	depth
4531568.3	Public	7.539	13.446	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531569.3	Public	3.186	7.492	8.664	6.982	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531570.3	Public	7.371	13.285	13.387	10.329	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531573.3	Public	7.378	13.285	13.387	10.329	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531583.3	Public	7.371	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531584.3	Public	7.392	13.285	13.265	10.233	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531585.3	Public	7.382	13.285	13.265	10.304	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531586.3	Public	7.454	13.361	13.259	10.086	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531600.3	Public	7.371	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531601.3	Public	7.476	13.39	13.355	10.284	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531602.3	Public	7.636	13.256	13.259	10.107	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531603.3	Public	6.369	12.265	12.628	9.472	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531604.3	Public	7.465	13.372	13.419	10.037	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531605.3	Public	6.991	12.884	13.562	10.291	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531895.3	Public	7.487	13.401	13.355	10.357	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531896.3	Public	7.151	12.958	12.055	9.391	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531897.3	Public	7.612	13.515	13.446	10.373	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531898.3	Public	7.528	13.421	13.288	10.076	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531922.3	Public	7.659	13.562	13.355	10.284	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531923.3	Public	7.243	13.15	13.161	10.1	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531924.3	Public	7.637	13.551	13.478	10.383	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531925.3	Public	7.249	13.151	13.238	9.906	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4537102.3	Public	5.306	11.144	11.708	8.797	marginal sea biome	ice mass	coastal water	water	Barrow, Alaska	71.36816	-156.69784	0
4537103.3	Public	5.485	11.249	12.136	9.162	marginal sea biome	ice mass	coastal water	water	Barrow, Alaska	71.36816	-156.69784	0
4537104.3	Public	6.416	12.194	12.81	9.627	marginal sea biome	ice mass	coastal water	water	Barrow, Alaska	71.36816	-156.69784	0
4537105.3	Public	6.331	12.209	12.714	9.591	marginal sea biome	ice mass	coastal water	water	Barrow, Alaska	71.36816	-156.69784	0
4539094.3	Public	6.079	12.425	14.012	9.676	biome	environmental feature	environmental material	host-associated	Bolivia	-16.290154	-63.588653	0
4539095.3	Public	5.55	11.896	13.097	8.847	biome	environmental feature	environmental material	host-associated	Bolivia	-16.290154	-63.588653	0
4539502.3	Public	8.488	14.959	15.876	11.906	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	40
4539503.3	Public	5.868	12.294	13.541	10.192	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	40
4539504.3	Public	7.737	14.163	14.147	10.595	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	80
4539505.3	Public	7.802	14.228	14.115	10.293	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	120
4539506.3	Public	2.47	8.725	8.991	6.256	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	120
4539507.3	Public	8.772	15.21	16.121	11.958	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	150
4539508.3	Public	8.777	15.236	16.127	12.103	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	150
4539509.3	Public	7.813	14.248	15.754	11.44	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	150
4539510.3	Public	7.907	14.39	15.354	11.343	oceanic mesopelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	200
4539511.3	Public	8.545	14.797	15.098	11.094	oceanic mesopelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	200
4539512.3	Public	3.592	9.924	10.73	7.665	oceanic mesopelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	200
4539513.3	Public	8.71	15.181	16.101	11.857	oceanic mesopelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	300
4539514.3	Public	7.373	13.285	13.355	10.262	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539515.3	Public	7.373	13.285	13.355	10.357	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539516.3	Public	7.649	13.551	13.477	10.36	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539517.3	Public	7.499	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539518.3	Public	7.487	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539519.3	Public	7.604	13.506	13.477	10.36	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539520.3	Public	7.594	13.506	13.477	10.36	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539521.3	Public	7.594	13.506	13.355	10.284	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539522.3	Public	7.489	13.401	13.477	10.36	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539523.3	Public	7.658	13.562	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539524.3	Public	7.489	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539525.3	Public	7.381	13.285	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539526.3	Public	7.486	13.39	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539527.3	Public	7.499	13.401	13.477	10.36	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539528.3	Public	7.755	13.667	13.666	10.538	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4539571.3	Public	7.487	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539572.3	Public	7.487	13.401	13.568	10.436	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539573.3	Public	7.487	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539574.3	Public	7.487	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539575.3	Public	7.487	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539576.3	Public	7.487	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539577.3	Public	7.487	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539578.3	Public	6.672	12.576	12.644	9.832	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539579.3	Public	7.489	13.401	13.477	10.36	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539580.3	Public	7.409	13.323	13.349	10.139	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539581.3	Public	7.47	13.372	13.471	10.215	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539582.3	Public	7.47	13.372	13.349	10.117	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539583.3	Public	7.489	13.401	13.477	10.36	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539584.3	Public	6.635	12.547	12.638	9.687	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539585.3	Public	4.894	10.631	11.404	8.857	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539586.3	Public	6.734	12.587	13.349	10.118	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539587.3	Public	6.89	12.771	12.831	9.747	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539588.3	Public	6.915	12.77	13.265	10.227	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539589.3	Public	7.329	13.2	13.349	10.117	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539590.3	Public	7.277	13.158	13.355	10.278	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539591.3	Public	7.057	12.938	13.259	10.065	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539592.3	Public	7.458	13.372	13.471	10.237	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539593.3	Public	7.487	13.401	13.456	10.224	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4539594.3	Public	7.487	13.401	13.477	10.382	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4544291.3	Public	7.333	13.229	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544292.3	Public	7.315	13.229	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544293.3	Public	7.389	13.285	13.265	10.233	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544294.3	Public	7.378	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544295.3	Public	7.382	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544296.3	Public	7.42	13.334	13.387	10.329	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544297.3	Public	7.322	13.229	13.265	10.233	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544298.3	Public	7.378	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544299.3	Public	7.306	13.2	13.259	10.087	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544300.3	Public	7.371	13.285	13.265	10.233	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544301.3	Public	7.371	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544302.3	Public	7.382	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544303.3	Public	7.371	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544304.3	Public	7.448	13.334	13.356	10.287	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544305.3	Public	7.312	13.219	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544306.3	Public	7.378	13.285	13.387	10.329	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544307.3	Public	7.411	13.229	13.265	10.295	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4544308.3	Public	6.775	12.636	12.837	9.925	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545012.3	Public	7.326	13.229	13.265	10.23	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	2.5580384	104.6420599	0
4545013.3	Public	7.487	13.39	13.363	10.355	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	3.5580384	105.6420599	0
4545014.3	Public	7.532	13.446	13.363	10.355	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	4.5580384	106.6420599	0
4545015.3	Public	7.315	13.229	13.265	10.23	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	5.5580384	107.6420599	0
4545016.3	Public	7.483	13.39	13.356	10.285	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	6.5580384	108.6420599	0
4545017.3	Public	7.581	13.495	13.387	10.331	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	7.5580384	109.6420599	0
4545018.3	Public	7.483	13.39	13.363	10.355	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	8.5580384	110.6420599	0
4545019.3	Public	7.581	13.495	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	9.5580384	111.6420599	0
4545020.3	Public	7.431	13.345	13.355	10.286	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	10.5580384	112.6420599	0
4545021.3	Public	6.904	12.8	13.265	10.249	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	11.5580384	113.6420599	0
4545189.3	Public	7.536	13.45	13.355	10.284	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545190.3	Public	7.382	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545191.3	Public	7.592	13.506	13.568	10.436	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545192.3	Public	7.427	13.334	13.387	10.329	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545193.3	Public	7.315	13.229	13.387	10.329	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545446.3	Public	7.42	13.334	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545447.3	Public	7.326	13.229	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545448.3	Public	7.382	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545449.3	Public	7.603	13.506	13.477	10.381	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545450.3	Public	7.322	13.229	12.837	9.914	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545675.3	Public	7.514	13.421	13.44	10.193	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545676.3	Public	7.019	12.933	13.44	10.195	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545677.3	Public	7.458	13.372	13.419	10.035	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545678.3	Public	7.355	13.269	13.44	10.193	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545679.3	Public	6.992	12.906	13.446	10.34	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545680.3	Public	6.263	12.128	13.18	9.744	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545681.3	Public	7.507	13.421	13.44	10.193	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545682.3	Public	6.943	12.857	13.273	10.061	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545683.3	Public	7.029	12.943	13.267	9.916	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545684.3	Public	7.187	13.101	13.288	10.074	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545685.3	Public	6.59	12.504	13.44	10.195	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4545686.3	Public	6.656	12.513	12.839	9.616	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546279.3	Public	7.536	13.45	13.294	10.219	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546280.3	Public	7.715	13.611	13.294	10.219	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546281.3	Public	7.708	13.611	13.294	10.219	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546282.3	Public	7.536	13.45	13.294	10.292	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546283.3	Public	7.708	13.611	13.392	10.416	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	2.5580384	104.6420599	0
4546284.3	Public	7.536	13.45	13.568	10.436	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	3.5580384	105.6420599	0
4546285.3	Public	7.536	13.45	13.294	10.218	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	4.5580384	106.6420599	0
4546286.3	Public	5.874	11.777	11.988	9.107	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	5.5580384	107.6420599	0
4546287.3	Public	7.708	13.611	13.446	10.338	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	6.5580384	108.6420599	0
4546288.3	Public	7.708	13.611	13.294	10.219	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	7.5580384	109.6420599	0
4546289.3	Public	7.771	13.667	13.446	10.338	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	8.5580384	110.6420599	0
4546290.3	Public	7.708	13.611	13.392	10.343	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	9.5580384	111.6420599	0
4546291.3	Public	7.697	13.611	13.446	10.338	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	10.5580384	112.6420599	0
4546292.3	Public	7.543	13.45	13.568	10.436	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	11.5580384	113.6420599	0
4546293.3	Public	7.547	13.45	13.294	10.218	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	12.5580384	114.6420599	0
4546294.3	Public	6.502	12.396	13.295	10.124	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	13.5580384	115.6420599	0
4546367.3	Public	7.599	13.506	13.355	10.284	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546368.3	Public	7.708	13.611	13.446	10.355	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546369.3	Public	7.494	13.39	13.265	10.23	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546370.3	Public	7.603	13.506	13.477	10.382	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4546371.3	Public	7.652	13.495	13.265	10.247	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	2.5580384	104.6420599	0
4546372.3	Public	7.753	13.667	13.453	10.408	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	3.5580384	105.6420599	0
4546373.3	Public	7.666	13.562	13.355	10.284	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	4.5580384	106.6420599	0
4546374.3	Public	7.547	13.45	13.446	10.338	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	5.5580384	107.6420599	0
4546375.3	Public	7.543	13.446	13.454	10.409	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	6.5580384	108.6420599	0
4546376.3	Public	6.719	12.321	13.244	10.154	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	7.5580384	109.6420599	0
4548349.3	Public	7.541	13.455	13.363	10.48	marine biome	tidal pool	sediment	microbial mat|biofilm	Schiermonnikoog	53.4785962	6.1560311	0
4548350.3	Public	7.781	13.676	13.666	10.685	marine biome	tidal pool	sediment	microbial mat|biofilm	Schiermonnikoog	53.4785962	6.1560311	0
4549766.3	Public	8.863	15.419	16.225	12.182	freshwater biome	hydrographic feature	microbial mat material	microbial mat|biofilm	Little Hot Creek	37.694518	-118.816545	0
4549767.3	Public	8.721	15.234	16.127	11.969	freshwater biome	hydrographic feature	microbial mat material	microbial mat|biofilm	Little Hot Creek	37.694518	-118.816545	0
4550335.3	Public	6.954	12.176	12.217	9.107	ocean biome	borehole	Water	water	Gippsland Basin	-38.16666667	148.4166667	-1960
4550336.3	Public	7.089	12.176	12.217	9.202	ocean biome	borehole	Water	water	Gippsland Basin	-38.16666667	148.4166667	-1960
4550960.3	Public	8.666	15.234	16.127	11.943	freshwater biome	hydrographic feature	microbial mat material	microbial mat|biofilm	Little Hot Creek	37.694518	-118.816545	0
4554152.3	Public	3.3	8.435	9.641	6.304	tundra biome	tundra	soil	soil	Arctic	0	0	0
4554153.3	Public	3.814	6.95	7.219	5.795	tundra biome	tundra	soil	soil	Arctic	0	0	0
4554154.3	Public	3.076	7.297	7.752	4.974	tundra biome	tundra	soil	soil	Arctic	0	0	0
4554155.3	Public	5.156	11.404	12.34	8.476	tundra biome	tundra	soil	soil	Arctic	0	0	0
4554156.3	Public	2.868	7.546	8.634	5.51	tundra biome	tundra	soil	soil	Arctic	0	0	0
4554157.3	Public	6.504	12.203	12.744	9.085	tundra biome	tundra	soil	soil	Arctic	0	0	0
4554158.3	Public	3.14	8.149	10.067	7.159	tundra biome	tundra	soil	soil	Arctic	0	0	0
4554159.3	Public	4.61	10.741	12.566	8.883	tundra biome	tundra	soil	soil	Arctic	0	0	0
4557977.3	BORDETELLA	-0.409	5.009	7.472	4.541	Tropical/Subtropical Desert Division (320)	sediment_ccc	surface water	sediment_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557978.3	JP1110514WATERRESIZED	3.763	9.882	10.398		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
